"id","l3","rooms","bathrooms","surface_total","surface_covered","price","property_type"
"77IajRU0YFWB9Hs0vQKjmQ==","Almagro",2,1,35,35,90000,"Departamento"
"kQw9ZwumAZDHsJlW5+Kd8Q==","Coghlan",2,1,31,31,79900,"Departamento"
"OkpP9KvAQgfzrZ+USN6FCg==","Coghlan",2,1,47,42,80000,"Departamento"
"uuYDrx5QqELDVU2T9sY0Jg==","Liniers",2,1,46,42,130000,"Departamento"
"6xznzSj1ChhiHP3VCUGWtg==","Liniers",2,1,58,58,127000,"Departamento"
"gQmVvO3T+gik69hqHw0yVA==","Palermo",2,1,63,47,205000,"Departamento"
"sXgqvRJ9ycsjLWhQFb/CPQ==","Palermo",1,1,38,34,159000,"Departamento"
"0z0upz6DH4MHPPPV8AYNcA==","Palermo",2,1,69,52,199000,"Departamento"
"QWi5aUDJ51dyF+kaEQDDMg==","Palermo",2,1,65,57,128000,"Departamento"
"uD+rRC2eg3Ij3dLQHrZxSQ==","Palermo",1,1,36,33,114900,"Departamento"
"5i8AZkq5y8Tv5QmiqtmEkA==","Palermo",2,1,40,40,110000,"Departamento"
"3QVSOosExUEomkOubRvzEw==","Barracas",2,1,43,40,85000,"Departamento"
"WmEzKQeCyCLnjlqaO1mfyA==","Belgrano",1,1,44,42,135000,"Departamento"
"D9q6F9FEW6H6TYunrz4VEA==","Belgrano",2,1,57,49,185000,"Departamento"
"TKHf2kXXXmOy1e1ZZqRTIg==","Belgrano",2,1,32,30,83000,"Departamento"
"DoGrvQ4ImjGbZKLbi0NkUw==","Belgrano",2,1,58,58,185000,"Departamento"
"G2EaDjNIDMRPOzE+aZSNTw==","Belgrano",2,1,41,39,159000,"Departamento"
"mpDKTkXks9jfZ2L2qOgZPQ==","Belgrano",1,1,32,30,135000,"Departamento"
"bXy6wR5UrtteXsz5cU/fZg==","Belgrano",1,1,32,32,138500,"Departamento"
"QwyzXSo5MqqLNf8MY4Q7Jw==","Belgrano",1,1,44,41,154500,"Departamento"
"y0vDhPU1sefvi+QojzoV5A==","Belgrano",2,1,69,64,220000,"Departamento"
"V648dTJ6AHDrr3DO4exr3Q==","Belgrano",2,1,50,50,159000,"Departamento"
"OSqYWNY8X9i7uxob/3nDzQ==","Belgrano",2,1,41,41,125000,"Departamento"
"3Xdo5v1vmqCK9gEEpnLqyA==","Belgrano",2,1,50,50,168000,"Departamento"
"2b+ivafqzstpKcK7dnIFKQ==","Congreso",2,1,82,68,135000,"Departamento"
"SGSx51nnLrHvctDTDjOKog==","Congreso",2,1,39,39,92000,"Departamento"
"FClp8hSwHjPMZokKmyHcMg==","Floresta",1,1,34,30,76000,"Departamento"
"f6DBDd4KYltDebBUDVO+JA==","Floresta",2,1,35,35,71000,"Departamento"
"HoYnJI9ixXJHcIZtzwV6QA==","Recoleta",2,1,31,31,135000,"Departamento"
"/cWpxevug7f/zCOAu69Tkg==","Recoleta",1,1,32,32,117000,"Departamento"
"IWKgPWmdNsWgVsHXVGx7Pg==","Recoleta",1,1,37,37,134700,"Departamento"
"vxIsOtfk0VyKDLyILVun7A==","Recoleta",2,1,49,46,165000,"Departamento"
"UbHz1QtFOZOhVec8Id+y0w==","Recoleta",2,1,100,100,330000,"Departamento"
"Z181dkVN8IWR7PSvect2Kg==","Saavedra",2,1,51,43,122000,"Departamento"
"oE5w75B1xrreSjS9v4mvdA==","Saavedra",2,1,36,36,102000,"Departamento"
"2p38UNpoQrdnRDXbjhxa7g==","Saavedra",2,1,42,36,110000,"Departamento"
"PttfzIfph/Cp7y+PwLNHCg==","Saavedra",1,1,37,31,93000,"Departamento"
"TGFm3vg81wVhE2FlFYSLOg==","Saavedra",1,1,45,37,112000,"Departamento"
"GElYX5X+IkBMA4wd1EsSQw==","Balvanera",3,1,76,53,130000,"Departamento"
"KqKulnsVxHsjU7I02SWPTA==","Balvanera",2,1,76,53,130000,"Departamento"
"AuJ65728pqWu0xHVRxQ0FA==","Caballito",1,1,31,28,107000,"Departamento"
"mnS1PgNMtn74q3ifC6nLOA==","Caballito",2,2,67,56,169100,"Departamento"
"DQuPDKDbaYRcxdHc38DQhw==","Caballito",2,1,30,27,85500,"Departamento"
"+Fn7LXrHfp9fChYzuHxwAw==","Caballito",2,1,30,27,85500,"Departamento"
"MxFFaXswJmoGs6MrZUaupQ==","Caballito",2,2,60,50,198300,"Departamento"
"cdoM32GG+zCE5f/VEaN8Ng==","Caballito",2,2,64,55,177800,"Departamento"
"YN1A7Cr1EdJ55JUPWDU6tQ==","Caballito",2,1,60,40,175000,"Departamento"
"KnpFaGikbbExvnSQSoC3FA==","Caballito",2,1,30,27,85500,"Departamento"
"nPhnr7Wmuksww069JqsAOw==","Caballito",1,1,34,34,109000,"Departamento"
"1YH30uf0ZV8MImXaaaLEjw==","Caballito",2,1,49,49,105000,"Departamento"
"9/hFXa6Eejdv7zY1hwM2pg==","Caballito",2,2,64,54,181700,"Departamento"
"FOZ7NU+LRiFmJtmblZw3sw==","Chacarita",2,1,43,43,78000,"Departamento"
"6RM1gIZA5/zufFRTEyQAbA==","Mataderos",1,1,31,31,85000,"Departamento"
"7+0eOSo17gXzeb67fMXg5w==","Monserrat",2,1,36,36,82000,"Departamento"
"d3Oicv6MHQz5DENfwu+m+w==","Colegiales",2,1,53,48,169000,"Departamento"
"fHF/YkFa2Kv3opDOYBZQyQ==","Colegiales",1,1,49,42,130000,"Departamento"
"hpM4Aji/naxDgt8OSAfM4A==","Colegiales",2,1,43,43,78000,"Departamento"
"P4y9rLe+9jyK2oz3fiV0PQ==","Colegiales",1,1,45,38,135000,"Departamento"
"c683EYu6T6lBI/79vqhWoA==","Tribunales",1,1,30,30,79000,"Departamento"
"o8a0ESJYNw2qT/z87g5pHw==","Villa Luro",2,2,63,63,153000,"Departamento"
"qNuFkHV+y0y/b1Om9erUwQ==","Parque Chas",2,1,46,45,101200,"Departamento"
"z+aUIJrsuwRMWDgrgEzZcg==","Parque Chas",1,1,32,28,89000,"Departamento"
"cC9AAwrr+1dGHq+LHnQXkg==","Parque Chas",2,1,92,46,135000,"Departamento"
"VnbJXMYkrK8aIN6apNVhaw==","Las Cañitas",2,1,40,40,2e+05,"Departamento"
"s2Taefdt4VVQ3hjzismFGQ==","San Nicolás",2,1,48,43,97000,"Departamento"
"Z3V2EmVdRV3HnU9xtxVmRQ==","San Nicolás",2,1,37,37,1e+05,"Departamento"
"B4NBh7MeODD4UFxcIKlYxQ==","San Nicolás",2,1,60,60,155000,"Departamento"
"i/hevCjkQnlDLVrX8djbjQ==","Villa Crespo",2,1,35,35,99000,"Departamento"
"WesTyQZqnWiIXSYuRJ5p4w==","Villa Crespo",2,1,52,41,180000,"Departamento"
"1YEgw9Fk0gvpr8x0OLdM+w==","Villa Crespo",2,1,42,42,115000,"Departamento"
"6XAr4dXHeX3LsKWCjy6ynw==","Villa Crespo",2,1,63,47,205000,"Departamento"
"gOH1t26iEGv4j8MFbf0/gA==","Villa Devoto",1,1,35,31,120000,"Departamento"
"ynMFxRKhZhB0HE4zXp2lFg==","Puerto Madero",2,2,150,150,890000,"Departamento"
"PYiS4z4cccUej8UFZF5q5Q==","San Cristobal",2,1,44,44,78500,"Departamento"
"VcGLVvXJN/BY7M1TBOUMWw==","San Cristobal",3,1,76,53,130000,"Departamento"
"2JhXHBS9mLfFL5xHhzXZ/w==","San Cristobal",2,1,52,45,113454,"Departamento"
"5VM9SK38sqM4pZmY8o8fbg==","San Cristobal",2,1,48,41,153000,"Departamento"
"8v7vNnl547VVA5cAeRJlXQ==","San Cristobal",2,1,76,53,130000,"Departamento"
"8wwZbTIwyRU+IUFOcjYW3A==","San Cristobal",2,1,48,41,180000,"Departamento"
"YeJa2Kowe9IqwT++I5KlQg==","Villa Ortuzar",2,1,43,43,131500,"Departamento"
"NSNeiW+TVwMDegIMdrf/bg==","Villa Urquiza",2,1,36,36,115000,"Departamento"
"cyh6rebubfF3sps0x+pqAQ==","Villa Urquiza",2,2,45,42,157000,"Departamento"
"3JoycZaxDkr+1on78lYb9w==","Villa Urquiza",2,1,44,38,165000,"Departamento"
"OyOho6douHik0RC6ojjn0A==","Villa del Parque",2,1,40,38,90000,"Departamento"
"FgxcrdWm4ane0k0IVep6yA==","Parque Centenario",2,1,37,37,85000,"Departamento"
"DKBU0MwYK/bYxaeuNpEWYg==","Villa Pueyrredón",2,1,47,47,148000,"Departamento"
"1NzsN7Vx/XVchUlkl5Cy7A==","Centro / Microcentro",2,1,42,42,119000,"Departamento"
"Sw00lKPMP0VFFnjZutAMsQ==","Flores",4,1,87,87,130000,"PH"
"u6GS+OmYYQY141kJ64n25Q==","Nuñez",3,1,78,68,230000,"PH"
"Tmp5o4UakPdwhp27+DSb+w==","Nuñez",3,1,120,108,315000,"PH"
"uvLPR2h6AnjpvhDUBqhJxg==","Floresta",3,1,129,90,149900,"PH"
"1H6sjOK7may+oWsJ691D+Q==","Caballito",3,1,60,48,259000,"PH"
"MhmhOMwnc+JnjmyMZWQd9w==","Monte Castro",3,2,185,125,250000,"PH"
"QPJmrmj56nb6OAmmajhP3A==","Villa Crespo",3,1,70,52,155000,"PH"
"XVGfyR/Hwvbn2O9wIXndhw==","Villa Crespo",3,2,85,85,240000,"PH"
"6SOnUfvze8LuUxLjeh8Gag==","Villa Crespo",3,1,60,60,145000,"PH"
"3pBOm2BWlzgKekzXjJ1VLA==","Villa del Parque",3,1,140,73,183000,"PH"
"jD13IgfXPANSVv4jIEiLqg==","Villa del Parque",3,1,128,107,2e+05,"PH"
"fe3eJuhBOhH8bbbX0IE3gQ==","Villa Pueyrredón",3,1,110,70,185000,"PH"
"H8DG3f/MKZKLFdnO446Lbw==","Flores",3,1,74,72,130000,"Casa"
"psCvgJtxmiP6WVSDdKwNtw==","Villa Urquiza",3,1,130,80,250000,"Casa"
"tBaZ/Z8BEOjdpipeYJF92g==","Abasto",3,1,62,40,103000,"Departamento"
"tA6H3WfH5bUrLfzrQ8/epA==","Flores",3,1,73,70,110000,"Departamento"
"9jDPXD1dLI+2ntcZO8ghog==","Flores",3,1,59,56,163000,"Departamento"
"CJMKpi3KqZ7gUFKiQGOuiw==","Retiro",3,1,54,54,135000,"Departamento"
"az2pY/4hLX60WK58KOuFrg==","Almagro",3,1,45,35,105000,"Departamento"
"hPOhGpzZy9jjN2ky5EIuTQ==","Almagro",3,1,45,35,105000,"Departamento"
"anTbUshP7OlH/Q6T5MR9uw==","Almagro",3,1,80,75,215000,"Departamento"
"WEi5k0ssxhwGEJ6ZEXMhPQ==","Almagro",3,1,74,70,160000,"Departamento"
"2u7Bnn0kjEHUj9uG6GCUOg==","Almagro",3,1,62,46,148000,"Departamento"
"2ecVr1GSJg3BapLzimbKIQ==","Almagro",3,1,65,59,165000,"Departamento"
"jgnUs0+WHclh2Grkzt1mRw==","Almagro",3,1,78,70,168500,"Departamento"
"dEdYz8t4b8V20AW0KV0h/w==","Almagro",3,1,50,47,89000,"Departamento"
"UQUTZBJg7JJEsfSURL14LQ==","Coghlan",3,1,57,52,157000,"Departamento"
"Qr6cXIH0JVxTPM7vtfb8GA==","Coghlan",3,2,92,80,345000,"Departamento"
"W0ugEv4MWYL6URkY8RRLpg==","Coghlan",3,1,47,47,123000,"Departamento"
"9ww6YrCfADGobSjJGckOXA==","Palermo",3,1,47,47,178000,"Departamento"
"J17nHk2Lz5eW8D1n/uWsEA==","Palermo",3,1,65,60,178000,"Departamento"
"7eG8WX50KJwhO6idtdjdLg==","Palermo",3,1,55,55,240000,"Departamento"
"MTjti6qnUdmwCPhBxwx+tQ==","Palermo",3,1,66,60,180000,"Departamento"
"8LwR9DKVHH8f8jqkkPPEuA==","Palermo",3,1,65,65,189900,"Departamento"
"/8JhpaHbDV7uQLRELkpyGA==","Belgrano",3,2,70,70,165000,"Departamento"
"UjPcAiKYuUf4sCc4zPxzXA==","Belgrano",3,4,113,103,439000,"Departamento"
"gNyUuKOf1nOE1G2fjsl14g==","Belgrano",3,1,77,58,199000,"Departamento"
"vdyx3rGFr92voPF5ByH60g==","Belgrano",3,1,58,58,151500,"Departamento"
"kOVO+SewlxXw0cvdzjUu5A==","Belgrano",3,1,80,64,212000,"Departamento"
"qUTj6WcgIVvzir9MVOWrTg==","Belgrano",3,4,111,100,510000,"Departamento"
"g/YZPTmbDwGkHV4KimvWMg==","Congreso",3,1,40,40,89000,"Departamento"
"EwdiH5bSRlfBV2G8635m1g==","Floresta",3,1,123,73,140000,"Departamento"
"UiST2JBQtXVV+bFxWkV7xA==","Floresta",3,2,75,75,129000,"Departamento"
"fPhFhmQGwI3JvcjsoJE3Yg==","Recoleta",3,2,84,76,350000,"Departamento"
"/M7Xrvrq45nzzlhGalJj5w==","Recoleta",3,2,102,102,390000,"Departamento"
"6M226VpP1xSnrxE9KlKa3A==","Recoleta",3,2,80,75,3e+05,"Departamento"
"AHRObJ6eQp9QJB/hjuWGww==","Recoleta",3,1,122,122,350000,"Departamento"
"Tlk/C/8CmnW3nVb97mzUUA==","Recoleta",3,1,62,62,263000,"Departamento"
"+OaFmC66dGT8dI7kv2oaXw==","Recoleta",3,1,46,45,142000,"Departamento"
"HCy5ld2ERMqKpEM/ybZTJw==","Saavedra",3,1,75,54,149800,"Departamento"
"lcCdk7nKkC/jQrUUaiQhdg==","Balvanera",3,1,44,44,95000,"Departamento"
"FiIdeRc9+e6Wbt4tbj+QYA==","Balvanera",3,2,65,62,138000,"Departamento"
"n8eZSdqwFV2I54MQq8i4EA==","Balvanera",3,2,120,120,270000,"Departamento"
"tA2D66vUlkSONUXhd4eQKw==","Balvanera",4,2,83,83,110000,"Departamento"
"KvGMssH5jpKG6nZOddRtmg==","Caballito",3,1,69,69,179000,"Departamento"
"TBzfF7YvVgkI5E6DvWuIfg==","Caballito",3,1,49,49,105000,"Departamento"
"WiAYeLCo16qR9hjPXDA79w==","Caballito",3,2,78,67,249600,"Departamento"
"MYoylx2Jmv0YrRoM9aNHxw==","Caballito",3,3,112,92,362300,"Departamento"
"xkNEO+7dZ3WS9ge7HwLGWw==","Caballito",3,2,103,85,247100,"Departamento"
"kiu8UH6ADs3DpBBcnq4tWQ==","Caballito",3,2,103,85,285400,"Departamento"
"/w1cG9U35qPfv0pBYz2kEg==","Caballito",3,1,65,65,195000,"Departamento"
"j8a9wfkvMGkZHtGnXtXZNQ==","Caballito",3,1,58,58,185000,"Departamento"
"HtJr+NsrnQ0iEp/NS5vIxw==","Caballito",3,3,112,92,366000,"Departamento"
"KrhTHkqx2nbNQhZGRZZblA==","Caballito",3,3,87,74,232500,"Departamento"
"wzBIqn2LNY6kJK1rsbnZgg==","Caballito",3,1,63,63,178000,"Departamento"
"k/fVKW+hwzBigihgYu1KJw==","Caballito",3,3,103,92,231200,"Departamento"
"p2aPl7BBAdt+5KDo58Kadw==","Caballito",3,1,60,60,96000,"Departamento"
"zcnW87xFw98o3YRB4eCJEA==","Caballito",3,2,95,87,213000,"Departamento"
"la4qDXhDMr8zk6aYCy801A==","Mataderos",3,1,60,60,133000,"Departamento"
"YFFiPPEafW9PNu3kd46JKg==","Mataderos",3,1,46,44,85000,"Departamento"
"g3EhXLBzOpIWBGAZB5FeVw==","San Telmo",3,1,64,64,180000,"Departamento"
"M+Rcb/zpF37rpLoTQzzTKA==","San Telmo",3,1,98,94,152000,"Departamento"
"dzYIKexFyAfEu88ryr0ucQ==","Agronomía",3,1,68,68,155000,"Departamento"
"+1JzsHplTiEkF/Hje37W9w==","Colegiales",3,2,140,80,279000,"Departamento"
"6z3k0OWRZxZ2XLVa5G+VFQ==","Colegiales",3,1,74,66,180000,"Departamento"
"8kjIqWl2Kfd3GTs8YJS1Tw==","Colegiales",3,2,100,83,330000,"Departamento"
"/3UMHsu81GH5teUTlBigcg==","Colegiales",3,1,61,55,170000,"Departamento"
"Q9OCx/uRU8jqwGUCttouAA==","Tribunales",3,2,84,77,170000,"Departamento"
"6SGLtqJi23V/sy8M8IxR6w==","Villa Luro",3,1,94,89,169990,"Departamento"
"exutefSpysbHGimh4fYiCw==","Villa Luro",3,1,62,56,158000,"Departamento"
"ER398MyS8Fb8hf5mpZdYsA==","Villa Luro",3,1,71,71,140000,"Departamento"
"Klw9YwL/JGb45CnaMMAGLQ==","Parque Chas",3,2,70,62,150500,"Departamento"
"2LCspa6PQuHBHXz8e+ucoA==","Parque Chas",3,1,50,50,145000,"Departamento"
"gBvw2DN093Z1ZMLfWJm9bQ==","Parque Chas",3,2,111,70,180800,"Departamento"
"SXw0XGVPxnO8fEa8w6vOqQ==","Parque Chas",3,2,135,70,199000,"Departamento"
"biCT9PG1UHrszaI0W+8SRQ==","Barrio Norte",3,1,46,45,142000,"Departamento"
"rAmXOROG8sK6jafktS/KlQ==","Barrio Norte",3,1,71,69,172500,"Departamento"
"RKCxb3sTPspwBJEJckzfoA==","Barrio Norte",3,3,102,95,278000,"Departamento"
"5GX8j4rlI5mrCBeiypIPFQ==","Barrio Norte",3,1,108,75,325000,"Departamento"
"dU9cJHhpdAe6PB3Y5kkUgA==","Barrio Norte",3,2,45,45,140000,"Departamento"
"pwX3ts6+B0FpQr6Stb9jwA==","Barrio Norte",3,1,89,89,245000,"Departamento"
"wXalTZljCjquDyn+GhEy8g==","Barrio Norte",3,1,54,52,165000,"Departamento"
"PfpqUPI67e24OMjS+thsng==","Las Cañitas",3,4,113,103,439000,"Departamento"
"Z9RcMl9Na5hR1SekhQxl8A==","San Nicolás",3,2,86,65,170000,"Departamento"
"Yp6GmChNzrsdv3kJytv73Q==","San Nicolás",3,1,68,59,149000,"Departamento"
"63kVi2PW+/VzWZYQ9C+tFg==","Villa Crespo",3,1,79,76,173000,"Departamento"
"z/4EPcCVAv3IV2TluvykfQ==","Villa Crespo",3,1,78,70,168500,"Departamento"
"V7ErB5IhPrMyCLQau9Llgw==","Villa Crespo",3,1,98,73,309000,"Departamento"
"YfiaqzMRhcnzdpwS2bPQXA==","Villa Crespo",3,2,87,77,173000,"Departamento"
"yBJa/WzZo0TT5W16O+P/uQ==","Villa Crespo",3,1,55,52,140000,"Departamento"
"uf6v9+RXkm7IqbPIN6tBaQ==","Villa Crespo",3,2,86,63,180000,"Departamento"
"s0w4JETJE6yl4+K2eYKHhg==","Villa Crespo",3,1,63,60,155000,"Departamento"
"CHntzJwmUO/JB8Pei0MR2A==","Villa Devoto",3,1,69,69,168000,"Departamento"
"Pdcpf8St8CjgAngn8dwOIA==","Villa Devoto",3,1,60,54,121500,"Departamento"
"6d2DpZsgFOBC1/4yCz2Jjw==","Villa Devoto",3,2,72,63,215000,"Departamento"
"LPZAnupUb2z/yKGT4lWftw==","San Cristobal",3,1,52,50,108000,"Departamento"
"gMGAnF8LCQcUhVBGKOeKLQ==","San Cristobal",3,1,104,48,137800,"Departamento"
"u0pZzfaSzP8De/I7COa2xg==","San Cristobal",3,1,77,70,167424,"Departamento"
"vHIUCqKi0CQypr6GpZ7WBA==","Villa Ortuzar",3,1,42,42,129000,"Departamento"
"Ym1gxAV4/tYw5TnToMiSGg==","Villa Urquiza",3,2,71,71,260000,"Departamento"
"OGjD4INyz4ple9eQ8qXJeA==","Parque Patricios",3,1,53,49,120000,"Departamento"
"F3xlBd+7eIwOy3Kd+aCyIw==","Villa del Parque",3,1,59,59,115000,"Departamento"
"Bq97stKkhW8tb4TcAwD3VQ==","Villa del Parque",3,1,65,60,148000,"Departamento"
"Z15d9t8DQlvlbzNUQ9dLBg==","Parque Centenario",3,1,78,70,168500,"Departamento"
"f8daz/4jtHJKESdOiQnong==","Parque Centenario",3,1,45,35,105000,"Departamento"
"OPjbgT9eucVg5iLsHRpemA==","Villa Pueyrredón",3,1,66,63,174000,"Departamento"
"xtiwjL7hAXFXOKf56nsfuw==","Almagro",4,1,124,124,220000,"PH"
"ONMgFb+srhacibjicGyiOQ==","Palermo",4,1,151,95,385000,"PH"
"z9uMr1pfdaBdnH8S54dUEA==","Palermo",4,2,150,150,335000,"PH"
"FTZ/Hz6zOYza8h0IsBDazQ==","Palermo",4,5,201,178,375000,"PH"
"XJxwgnI+ERuqp+hvdEBe9Q==","Palermo",4,1,120,120,345000,"PH"
"Ci0fCo9R1fF7zcVtgXdBOw==","Palermo",4,1,151,95,373000,"PH"
"+9r8iGQUy2MvG8cWcztpMA==","Pompeya",4,1,140,140,140000,"PH"
"B4p2uxhzJCs4q5IrDGkBvQ==","Saavedra",5,2,110,110,3e+05,"PH"
"fJjlAC336xIcUcg+bRWe6w==","Villa Real",4,1,125,90,205000,"PH"
"Xym5w0cx89T0kCNaF9DOdQ==","Villa Real",4,1,150,90,170000,"PH"
"xhAP6vXCxqgVnqSH7mx5+Q==","Villa Urquiza",4,2,182,182,319000,"PH"
"n6C9F17YenBucqKb6R3faQ==","Villa Urquiza",3,1,76,76,139000,"PH"
"IJ7CyUskwBrS9Fby+svLQA==","Villa Pueyrredón",4,1,90,90,179000,"PH"
"unOVmlYcXqHCqXV07+0LEw==","Belgrano",4,3,248,195,448000,"Casa"
"Jw0SnohHRjXtEX4rrP0dhw==","Once",4,1,79,79,180000,"Departamento"
"3YywfDpFoOCqzXhjXryvBg==","Flores",6,2,136,105,299000,"Departamento"
"l2Yvtop/oazus3wmMhDaiA==","Flores",4,1,96,87,225000,"Departamento"
"5MtFuQDf4ybGz9eGQuGbJA==","Nuñez",5,1,95,92,279000,"Departamento"
"EYnLnr9fFrHxvC/3AvUntA==","Retiro",4,2,107,107,275000,"Departamento"
"286kFk6wkKXsuwNMDY0qyw==","Almagro",4,1,89,79,189000,"Departamento"
"PtWW1fpdhYkVM4b2fC4nRQ==","Almagro",4,2,118,89,218000,"Departamento"
"PFVR7Wel61mNXCu10qWevg==","Almagro",4,2,97,89,290000,"Departamento"
"AjZ45zo+9ffsNC11cKIwbQ==","Almagro",4,1,56,54,144000,"Departamento"
"K0iKjHq3UJPPusAuhl/S4g==","Liniers",4,2,133,100,210000,"Departamento"
"zMuiYBmtq5svXBO6qLekog==","Palermo",4,1,102,95,279000,"Departamento"
"p44W2ZWeNtyy6ab1cFNPgw==","Palermo",4,1,95,95,270000,"Departamento"
"jDzwGtsi2+8Aw9d/2poQmw==","Palermo",4,3,110,97,435000,"Departamento"
"pwiLlCuDBKkDtcVufNrJBg==","Palermo",4,2,87,80,240000,"Departamento"
"nmbhw9FVU5GKloR0oNftsw==","Palermo",4,2,87,80,240000,"Departamento"
"FV+BhUNivqq3Z/PzsAo50g==","Barracas",4,1,64,64,155000,"Departamento"
"EjO73yHJgNdbun5MZv5/2w==","Barracas",4,2,131,121,395000,"Departamento"
"tAIfzZApYBHaBG5zj2o3Iw==","Belgrano",4,4,212,180,8e+05,"Departamento"
"8EqTwX/jlqwR97s52R9ddQ==","Belgrano",4,2,119,74,4e+05,"Departamento"
"1DJ7ZDpJ1326gqyWMCM7Tw==","Belgrano",4,2,135,130,549000,"Departamento"
"no9vHKBgE3JIrhlIg0m51Q==","Belgrano",4,4,212,180,8e+05,"Departamento"
"DywEZS7zjUZwsduL8nL7eg==","Belgrano",4,1,87,77,218000,"Departamento"
"SKzIEFsSPab7+L03EuFyiw==","Belgrano",4,2,118,110,472500,"Departamento"
"I/CHxn2qxLQvL2sxMcbLhA==","Belgrano",4,3,149,134,630000,"Departamento"
"MWD7D8ikd97+o35VMPgLiA==","Recoleta",4,2,112,103,407000,"Departamento"
"1TIyu+MvV4RS01oBIqo43g==","Recoleta",4,2,147,134,485000,"Departamento"
"h+GCeweiZA0Jbw8X8HaVfg==","Recoleta",4,2,166,152,780000,"Departamento"
"Vc4JVqgK5bg4EB/UHnKH5A==","Recoleta",5,3,130,102,445000,"Departamento"
"mKqyca5eiu+9Z9DRrkvwqA==","Recoleta",4,2,162,162,328000,"Departamento"
"q52GSK3Z90hsEWyuEfklAg==","Recoleta",5,2,124,124,385000,"Departamento"
"npk/3FXD2eI5/yaYOSh0Hg==","Caballito",4,3,110,95,310300,"Departamento"
"5cWuHCjJQVAPi83mo9II3Q==","Caballito",4,4,136,113,327100,"Departamento"
"Om1RJrv41/kevwIbjOYVjA==","Caballito",4,1,98,90,210000,"Departamento"
"peA99MH7k0FPiUZbYhpOWw==","Caballito",4,4,178,138,542800,"Departamento"
"jqnNzI9zegy9IYTe2hpEGQ==","Caballito",4,4,185,145,564500,"Departamento"
"x2exsUfL5hOgLEo0oFRhRQ==","Caballito",4,4,127,112,312300,"Departamento"
"5j5aUs4haskrr9sw49JRmw==","Caballito",4,4,193,135,547600,"Departamento"
"aI6bo/rmUcPDPxUxWbQUtQ==","Caballito",4,3,128,117,695400,"Departamento"
"P7fQeH2LGeLRBH+cTlsImg==","Caballito",4,1,85,85,214500,"Departamento"
"7g/5BR3zlJCdpZF6xHd3pA==","Caballito",4,4,162,123,498300,"Departamento"
"CMnWlSD/UPGiyqQGBJSz7w==","Caballito",4,4,136,113,340700,"Departamento"
"yo8LiMOjqxnNbnGi3cnerA==","Caballito",4,3,125,95,275000,"Departamento"
"qC53IwsCNPHHgv9+VaMiUg==","San Telmo",4,1,156,156,348000,"Departamento"
"0yhcF4p0QSpikLGugYoUgQ==","Colegiales",4,1,83,80,238000,"Departamento"
"rpgUOtPjjcbbmZL+5IGJCw==","Villa Luro",4,3,150,135,495000,"Departamento"
"4BXqwpYibXZfM3wQm1UpCQ==","Barrio Norte",5,2,90,90,310000,"Departamento"
"HeHrWq1PNuy5U7CKSFBfZA==","Barrio Norte",4,2,90,90,310000,"Departamento"
"7etQut2DjifO/XmbnuRScw==","Villa Crespo",4,1,80,70,185000,"Departamento"
"IEwvHs4LIyG4ZGZtLHcRug==","Villa Crespo",4,2,195,190,360000,"Departamento"
"UTkc+YkFsKTJlWH6Z0Nr4A==","Villa Crespo",4,1,85,77,199900,"Departamento"
"mhPwoq+yCqZBTcIQKWfREw==","Villa Urquiza",4,4,151,130,695000,"Departamento"
"Yg5PtVKYi6Z8CEGIEopHCQ==","Villa Urquiza",4,2,133,79,240000,"Departamento"
"ISgdx0+LE5T0EwQZNQ5kAw==","Villa Urquiza",4,2,117,104,297000,"Departamento"
"5YC1TCsygQ5JtIJx76CCKg==","Parque Centenario",4,2,118,89,218000,"Departamento"
"9DmMqjYNteHvGhKpbUkc9g==","Balvanera",5,2,104,104,130000,"PH"
"59qv96dTy781IRYnFYZn8Q==","Caballito",5,2,204,187,320000,"PH"
"XQjUPqAvijmbWpRZkfqoHA==","Parque Chacabuco",6,1,162,94,165000,"Casa"
"bg6gkpxEiBbGZTpggT39Ng==","Palermo",5,2,174,169,595000,"Departamento"
"dylP0aGqGNR4b8HUFVUZ9w==","Palermo",6,3,220,200,750000,"Departamento"
"L8sXGl/C/15rHCMeaKAGMw==","Palermo",5,1,135,127,395000,"Departamento"
"RkCfI0kgED36kL6Sv43+Aw==","Belgrano",7,3,236,219,635000,"Departamento"
"sxt7frwBk5M5ORvDiPk94w==","Belgrano",5,3,210,210,795000,"Departamento"
"4uxuHiq+GprnNVKjzJ4lkA==","Belgrano",5,3,210,210,790000,"Departamento"
"5HPXwZKaTVBgEs77ZeavcA==","Recoleta",5,1,135,127,395000,"Departamento"
"2KqYxdAMVYLcQViSwr18tw==","Recoleta",5,3,187,187,640000,"Departamento"
"qhFOyKnB0RQrJ1hjkXlDZA==","Recoleta",7,3,180,180,780000,"Departamento"
"za6AANp2FHj91Q4xPd/mLw==","Recoleta",6,4,270,240,775000,"Departamento"
"So3EcbG2UgJSIL6X09Y5lA==","Caballito",5,5,160,142,444100,"Departamento"
"/PyQmF3T+qWDD5jUT5B0eg==","Barrio Norte",5,1,135,127,395000,"Departamento"
"AeKFE9S8uRKQUsWLsnaD0g==","Villa Crespo",7,2,173,173,249000,"PH"
"c2SK4O2qRCOUIQPg3RQ9ew==","Villa del Parque",6,4,288,246,449000,"Casa"
